Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KORD,MaxPoP,2016-12-16,84,86,77,86,78,58,58,58,58,24,58
KORD,MaxPoP,2016-12-17,82,82,73,80,90,89,58,58,58,58,58
KORD,MaxPoP,2016-12-18,74,58,65,34,15,48,11,22,24,19,58
KORD,MaxPoP,2016-12-19,5,5,5,5,5,4,5,5,14,15,54
KORD,MaxPoP,2016-12-20,6,7,7,6,6,5,3,3,19,16,23
KORD,MaxPoP,2016-12-21,7,8,22,18,24,34,14,13,58,17,58
KORD,MaxPoP,2016-12-22,13,15,15,8,11,24,19,24,22,37,33
KORD,MaxPoP,2016-12-23,90,82,91,63,7,33,8,8,7,19,24
KORD,MaxPoP,2016-12-24,18,24,9,13,15,63,24,58,24,47,24
KORD,MaxPoP,2016-12-25,67,76,68,65,82,88,73,58,36,58,58
KORD,MaxPoP,2016-12-26,98,86,90,99,98,70,60,62,33,24,58
KORD,MaxPoP,2016-12-27,3,4,4,3,2,4,5,2,3,23,43
KORD,MaxPoP,2016-12-28,6,6,5,6,8,58,41,58,24,21,42
KORD,MaxPoP,2016-12-29,43,16,11,11,5,6,34,16,42,42,58
KORD,MaxPoP,2016-12-30,9,10,4,2,2,1,2,2,5,9,9
KORD,MaxPoP,2016-12-31,4,6,5,5,4,8,10,58,18,58,15
KORD,MaxPoP,2017-01-01,7,5,6,7,32,47,10,56,46,12,31
KORD,MaxPoP,2017-01-02,70,39,55,91,92,58,78,68,49,24,13
KORD,MaxPoP,2017-01-03,62,42,40,31,24,42,23,24,24,23,35
KORD,MaxPoP,2017-01-04,2,1,2,3,0,1,4,24,17,18,24
KORD,MaxPoP,2017-01-05,15,1,1,6,1,0,4,16,10,8,15
KORD,MaxPoP,2017-01-06,2,1,1,0,0,12,2,2,33,2,3
KORD,MaxPoP,2017-01-07,2,2,2,1,0,1,10,1,6,4,24
KORD,MaxPoP,2017-01-08,5,nan,2,2,0,0,0,6,10,4,10
KORD,MaxPoP,2017-01-09,76,23,nan,30,55,13,2,6,16,24,32
KORD,MaxPoP,2017-01-10,97,88,83,nan,83,58,78,68,58,58,50
KORD,MaxPoP,2017-01-11,100,94,87,91,nan,53,20,44,21,58,43
KORD,MaxPoP,2017-01-12,56,45,40,42,67,nan,58,24,17,45,24
KORD,MaxPoP,2017-01-13,12,5,8,3,4,3,nan,23,24,16,36
KORD,MaxPoP,2017-01-14,5,4,3,12,24,73,33,nan,58,58,54
KORD,MaxPoP,2017-01-15,6,4,5,52,34,21,78,68,nan,58,52
KORD,MaxPoP,2017-01-16,96,94,97,94,97,91,76,42,58,nan,58
KORD,MaxPoP,2017-01-17,98,83,72,85,90,87,79,54,24,58,nan
KORD,MaxPoP,2017-01-18,9,8,12,9,24,12,12,18,14,9,44
KORD,MaxPoP,2017-01-19,95,94,94,13,43,10,17,24,20,10,21
KORD,MaxPoP,2017-01-20,90,88,97,99,80,68,16,30,24,24,39
KORD,MaxPoP,2017-01-21,31,17,42,24,60,24,13,36,45,58,49
KORD,MaxPoP,2017-01-22,15,17,53,14,24,80,51,71,24,24,40
KORD,MaxPoP,2017-01-23,15,16,21,43,15,24,82,65,58,58,58
KORD,MaxPoP,2017-01-24,62,24,53,70,60,81,37,24,21,58,50
KORD,MaxPoP,2017-01-25,90,72,60,52,78,61,67,24,43,58,24
KORD,MaxPoP,2017-01-26,62,36,58,47,50,42,13,33,23,46,55
KORD,MaxPoP,2017-01-27,33,15,15,18,15,6,24,21,9,18,40
KORD,MaxPoP,2017-01-28,21,17,15,17,15,10,10,4,9,8,24
KORD,MaxPoP,2017-01-29,58,15,17,19,18,15,14,6,4,13,15
KORD,MaxPoP,2017-01-30,37,37,38,19,4,20,7,12,4,36,17
KORD,MaxPoP,2017-01-31,65,24,18,33,15,21,12,11,15,14,43
KORD,MaxPoP,2017-02-01,24,12,13,15,15,15,15,10,11,7,19
KORD,MaxPoP,2017-02-02,2,1,1,1,1,2,4,3,3,6,5
KORD,MaxPoP,2017-02-03,2,3,2,1,1,1,1,2,9,10,48
KORD,MaxPoP,2017-02-04,3,2,8,9,53,24,4,12,9,58,43
KORD,MaxPoP,2017-02-05,6,6,7,6,8,23,35,17,31,22,58
KORD,MaxPoP,2017-02-06,43,45,56,57,31,51,39,6,3,5,23
